source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation
387216796661264000,1.4704401556123285,47.393002334656856,114.98524496374525,-14.774606912019241,440.2356642590082,17.269,8.817596493124745,5.183600107882083,2.546662515816206,0.3433028416976247,0.6798267014654048,6.733883948391006,0.4497044248734411,0.97258,0.7761818393339441,positive (deficit-like),,,,,,00055291+4723348
3441011872095590016,85.23895441773448,26.292353135111103,181.70834886612045,-2.2671646995108303,214.62158758428123,16.72736,9.906853867311371,5.800644614635915,3.115287492578618,0.2526279355425139,0.6780117773275706,6.715038457196092,0.4487837777240977,1.041533,0.814884688671893,positive (deficit-like),12.318,12.083,12.402,8.338,J054057.33+261732.5,05405733+2617328
3431521231324906240,89.47264031393375,28.68810177056917,181.58481121745947,2.1852769186096657,261.84549758789893,16.200502,8.913992378998362,5.128649066290249,2.658635633598197,0.29258062609048135,0.6776192526075718,6.710962627798975,0.44858446125263507,1.0464343,0.35301584856584506,positive (deficit-like),12.125,12.01,11.982,8.302,J055753.43+284117.2,05575343+2841176
377817862029993472,14.090951675148297,45.69657257878272,123.83212393764727,-17.166567368025472,393.6687955135515,16.800575,8.689100766460745,5.255080538222266,2.5253571318865053,0.19904486047418213,0.6747927273730717,6.68161305042075,0.4471470766940391,1.0135148,0.4743569818675458,positive (deficit-like),13.102,12.93,12.345,9.156,J005621.80+454147.7,00562175+4541478
3445161910017303680,87.66707549476371,32.05690267667665,177.88750171730635,2.5418969488083727,477.94514113480477,16.21811,7.5249472013560705,4.457804150549702,1.9329040544733158,0.40477078149931583,0.6746060188276474,6.679674338947658,0.4470519972074072,0.9979098,1.0441624001628624,positive (deficit-like),,,,,,05504005+3203250
382908811320488832,2.383253957556767,39.66086907774908,114.21740949131686,-22.50074185681443,355.99403583146164,16.370241,8.430644883354308,4.758620279909952,2.4704016268953364,0.2659487554804892,0.6739761414013309,6.6731339281150115,0.44673111768716,0.9820475,0.6924527348101517,positive (deficit-like),12.452,12.372,12.494,9.382,J000931.98+393939.1,00093199+3939393
386701095643861120,0.16137840167240836,45.869762108839886,113.76568741387801,-16.096047069210844,414.5395518902515,17.604862,9.333544079010395,5.259511902603688,2.930035946491878,0.28121690994615706,0.6734513768213258,6.667684969634747,0.446463643796041,0.99165916,0.4043642183911439,positive (deficit-like),13.28,13.145,12.136,9.155,J000038.72+455211.0,00003870+4552112
377439428166819456,14.113689804355868,45.488037959749775,123.8531976621669,-17.374737719852877,424.63585772053705,16.415462,8.128573324040422,4.771201362016546,2.373773483375332,0.21135064296903158,0.6671897854298191,6.602666954294665,0.44326209979901887,1.0969747,0.3199433868374118,positive (deficit-like),12.788,12.634,12.513,9.271,J005627.29+452917.0,00562731+4529170
378139542197248000,13.163580072106068,47.04387488848898,123.14731082888719,-15.827366394992996,447.37138764162523,16.71175,8.325869118738362,4.821019333195814,2.3486885493601974,0.19013614757990205,0.6612956276715597,6.541464231922332,0.4402315069953473,0.974134,-0.05272503404146549,positive (deficit-like),13.005,12.897,12.675,9.451,J005239.26+470237.9,00523925+4702380
3446981464321666432,81.95907261443932,30.53268213457627,176.57788807030738,-2.396846225859946,226.98617329871104,15.757794,8.75131301900965,4.9723153773965025,2.6370994939952044,0.3370984747984166,0.6612378889371474,6.540864694570721,0.4402017380849892,1.0489066,0.6233318114149913,positive (deficit-like),11.639,11.543,11.554,8.208,J052750.17+303157.8,05275017+3031582
