source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0
356570147716568064,31.321943037983047,48.13551943270416,0.2520005985674718,0.05,1.3,0.30736476,27.676083,5.8900223,0.21987572424059568,0.9742207,0.37011229236020693
344797607998311808,31.46652891563377,40.75654830562677,0.16943193836561043,-1.0,-0.5,0.20229653,47.769703,5.63126,-0.23845831143093946,0.9743504,0.13244951167614724
357172027253377792,28.161403176114348,48.55577655651764,0.11561630861236427,-1.0,-0.6,0.19712341,45.357815,12.398632,0.6901081052731705,1.036974,0.3175547750115129
340409762033061248,38.499563641569864,43.51908126696797,0.013837980471009814,-0.9,-0.1,0.20536198,42.441982,2.6376228,-0.11355501636066749,1.0236717,0.060659789644282855
332690507508030080,32.052959044061055,39.779772933305594,0.2611349737614965,0.1,1.15,0.3490887,33.86113,5.6782837,0.4665962759454992,1.0919927,0.1316576402601533
351443120699480192,34.133983015885136,43.06482642716951,0.11699475820500105,-0.85,-0.1,0.23869056,53.284832,7.289791,0.12486395657603928,0.98594975,0.195471633632659
359291713873441408,29.227224600782428,50.93790117492322,0.29686219786864054,0.3,1.25,0.4174,39.760883,5.8249855,0.06107885275884819,1.0937524,0.3531698974818176
355794678485036288,30.05022368045794,45.30164178717205,0.3837572658249657,0.25,1.25,0.43128705,44.492123,10.115627,0.8039933941037821,1.0014023,0.15443816436619467
360155448978973184,30.428770100705904,53.12702036529747,0.01240289553645102,-0.35,0.45,0.26807538,33.75154,0.8421974,-0.419490248241885,0.87442017,0.34952781433017355
373473867682771584,19.23925773788552,43.4724803903942,-0.0344541566766674,-1.0,-0.65,0.17075787,34.035892,11.915043,-0.7823036252639005,0.98049974,0.1097806018179692
368188068610363008,9.628169590653396,37.43929516677418,0.32286057420888525,0.1,1.0,0.38027698,40.181854,5.2071075,0.7488837160718298,1.0311984,0.13779008583835597
380406219776687104,4.8602028975892395,40.74299877160311,0.047683712200450756,-1.0,-0.5,0.14849864,25.740713,3.9280262,-0.016920761655707384,1.011582,0.1715731205474319
364182856988027776,12.128075099324354,36.473274350741676,0.1324569927081516,0.3,1.3,0.36322725,30.109806,1.5909996,0.2632675278925654,1.0363828,0.10957716071507916
363593896712889856,15.883878361301402,36.71995137823294,0.3246080178322668,-0.05,0.8,0.3544578,41.08779,5.625984,0.8752377338009089,1.0353462,0.07075484858117086
390487676253721472,10.36067564468642,48.123991737183914,0.3413615627290927,0.15,1.2,0.36263472,34.70834,6.907089,0.9784896707547304,1.0630643,0.07324841737134577
374402473971176064,15.677321916456536,40.79375189017313,0.41443599233080697,-0.05,1.35,0.28913522,27.339197,11.737143,0.8647228699353389,1.0566249,0.10083912606908509
373963322154970752,14.53940741126795,39.886828110351075,0.16205134759661988,0.65,1.4,0.5335018,48.75736,3.3843498,0.35326624382755695,0.9911857,0.11009769338453365
385990570614927488,3.301081915642792,44.86295476764525,-0.41302063107208564,0.05,0.8,0.3311975,32.134426,10.301064,-0.033011776335262775,1.0007111,0.16488503042692368
397633539759953792,20.702309028336106,45.02857021509075,0.41988601846868523,-0.3,0.5,0.34789675,53.35024,13.486828,0.643423568082595,1.018306,0.1379996769082177
415005819183069952,12.449380118291455,50.71595509630178,0.16710940865817925,0.8,1.2,0.9168544,130.15697,7.381775,0.7297961674561718,0.9874901,0.26663532490742514
411531710336305920,18.557466646076616,54.788116406289134,0.16444076349026027,0.3,1.35,0.37982565,32.92454,2.6948624,0.14805860108440552,1.0675491,0.3866864014840802
427618110911020160,10.837851263447709,61.9241489376608,-0.04319943007237548,-1.0,-0.65,0.17360674,35.181053,6.354767,0.45657255516026857,0.98763317,0.22682191690569578
418068684925676160,7.999003046444073,54.226871615826155,0.3170333275034274,-1.0,-0.05,0.15820843,29.216948,8.570192,0.5151212632865813,1.0221869,0.2569801564038377
411005594019706496,18.001890043636468,53.691602753559835,-0.00981870742214408,-1.0,-0.35,0.15552944,28.235853,2.1959705,-0.06696843321608527,0.953037,0.5697646611606579
429740821186743424,3.6971315999326517,62.19354087746703,0.05151559531363947,-1.0,-0.55,0.16650277,32.360752,8.547405,0.22556581582073296,1.0611026,0.021682680378977023
422161720036900096,4.470909666436696,58.1264914728894,0.22486422206099554,0.15,1.25,0.33240777,29.16335,4.014477,0.9394874691988057,1.0647613,0.5707062662257962
407989698045387904,25.86984907047451,53.2749908370209,0.17386560785723937,-0.55,0.4,0.2192824,29.423706,0.78359604,-0.5077956523796519,1.0928342,0.34415381416886026
462908521447142656,47.955054089810844,60.072128950350795,0.11119610789012668,-1.0,-0.6,0.16512908,31.828983,11.869137,0.9341333180842831,0.9980716,0.5997783871737458
