chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
2.641394229070813,2.75,-0.45,2.25,4.51462457555679,39.73147219769916,3,223.4614517,26.798796,39.3279164,62.790821,False
24.684495002032953,3.5,-0.5,3.0,33.70358950615652,67.09770964427477,4,259.8193897,17.7164322,39.4936773,28.0705634,True
19.93057626930416,39.5,-0.5,39.5,24.867256614102704,29.028928222009192,3,317.4994461,-10.3817013,39.5968813,-35.4346348,True
80.87332584354078,3.5,-0.5,2.75,116.15580703511873,295.6952115637346,5,353.4854319,-23.7179537,39.6630771,-72.1923448,False
4.242678364270577,2.5,-0.5,2.25,5.308174960555241,17.160022924970246,3,307.5818539,-5.0586187,39.9561641,-24.2657197,False
5.937740036185074,2.25,-0.45,2.0,8.493920517520454,120.38032826256214,3,322.8987674,-12.0878448,40.5751073,-40.9449948,False
63.77011678017041,2.75,-0.5,2.25,88.0398650541202,316.77900469236516,4,329.5151484,-15.0143913,40.6398653,-48.0105815,False
1.7111351284591065,2.75,-0.5,2.25,2.720220561393951,20.249353225173824,3,269.2084101,15.5548916,41.1369196,18.9430878,False
33.62336569123819,39.5,0.6999999999999997,39.5,106.08965643199451,45.13561692476729,7,303.3179207,-1.2890932,41.391681,-18.7388507,True
12.61911629833125,4.0,-0.5,3.25,19.6215563158897,43.99036923724532,4,344.180186,-20.185662,41.5629044,-62.8971158,False
0.008848251056384518,2.0,-0.15000000000000008,2.0,0.21650739260540988,23.76381418395788,3,252.0134528,22.4199129,41.7632287,36.5655717,False
2.839650203156233,2.5,-0.5,2.0,3.5971877508316368,17.69027197401251,3,6.4785736,-26.0715944,41.9836113,-84.198182,False
38.74786910863046,39.5,0.04999999999999982,39.5,38.9028235879356,61.88888287184791,6,305.8682697,-1.4154562,42.5657317,-21.0405893,True
2.544041086836611,2.25,-0.45,2.0,3.1536545166775976,18.67815891245182,3,268.1902969,17.5489225,42.6672597,20.6328081,False
1.2948723391837855,3.0,-0.5,2.5,2.043303028100031,15.421936512011868,3,322.581087,-9.4560751,43.4760826,-39.4897263,False
29.81833846533847,2.25,-0.45,2.0,30.59549858755648,71.47770453886324,4,272.9315408,17.1096578,44.1489414,16.3081125,True
2.286347255356461,2.75,-0.5,2.25,3.0535366832852233,12.958572247587124,3,275.5385763,16.0258643,44.1952323,13.5848268,True
1.6155375649573671,2.75,-0.5,2.25,2.2588921026287085,12.013320844538802,3,328.4535085,-11.6085991,44.4762518,-45.6069201,False
2.5408763157763956,2.5,-0.5,2.25,3.846037996705876,30.845641380552117,3,332.843687,-13.4786758,44.86647,-50.2750344,False
