source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,A_0,wise_w3mpro,wise_w4mpro,wise_w3mpro_error,wise_w4mpro_error,resid_optical,resid_optical_nsigma,resid_w3,resid_w4,resid_w3_nsigma,resid_w4_nsigma,w3w4_colour,w3w4_excess,implied_f_optical,allwise_designation,tmass_designation
2079091310334358528,298.97795490735376,44.57996956526792,79.18410655873276,8.28326074145318,426.4133383628922,17.745895,9.40494573753982,5.6963684436844035,0.2899034271988966,11.549,8.705,0.12,,0.46150463120622653,4.709627832311502,-1.9041401418900659,-0.8066151547740059,-8.443540190440496,-0.812261743223182,2.8434201931456027,0.03950062806243082,0.3494845451039563,J195554.70+443448.0,19555472+4434481
5541618632129870208,123.59748893501991,-36.51510617904894,254.18970708445812,-1.0341106004959455,445.5818108908998,17.34805,9.061817760997238,5.337511091796994,0.061792690074385176,11.144,8.379,0.176,,0.461449591484941,4.70907259337367,-2.1066140509725724,-0.9526340842282508,-9.34137147462149,-0.9593028562993654,2.7648764146198523,-0.03904315046331952,0.34945156739103955,J081423.39-363054.3,08142340-3630545
6064183867085823360,204.73252539957195,-56.55326353106778,309.47581207690814,5.713869074929375,456.6265631730521,16.933767,8.397328498962782,4.7522876720215645,0.3476536997001216,11.505,9.227,0.101,0.373,0.4612627794705828,4.707188039782122,-1.323759730260008,0.2157515156058878,-5.869955807896809,0.21726185174165474,2.2773046926006,-0.5266148724825719,0.34933962425193965,J133855.81-563311.7,13385586-5633114
3048878334319557120,109.65126984348532,-7.78773940421449,222.96297508724112,2.435420757053395,384.8499263897953,16.83682,8.824086052025487,5.136076576681284,0.1274284850009444,11.999,8.97,0.273,,0.46126194056485303,4.707179576928105,-0.7696620928154321,0.09925780971666853,-3.4129172904757974,0.09995264913112721,3.028745143029999,0.22482557794682734,0.34933912151202384,J071836.30-074715.8,07183631-0747158
6635820473429409792,276.3218340501835,-58.89585398711789,335.98033349623495,-19.75994030492407,425.90359441569905,16.705307,8.4025503801316,4.950485245226871,0.2227894774273479,11.512,8.874,0.191,0.459,0.46080429522920063,4.7025628655034035,-1.3263467447751829,-0.09690751148646193,-5.881427422066158,-0.09758589799055777,2.637554421045145,-0.1663651440380267,0.34906480563298437,J182517.22-585344.8,18251723-5853448
2136652122736968960,294.3332094651088,53.132086015661166,85.43751574456395,14.985837640034369,481.7559878839109,16.742563,8.290339459252262,5.034531793760219,0.05353378213113467,12.395,9.173,0.24,,0.46079996536982826,4.702519186021336,-0.7771835465438865,-0.11655971043278335,-3.4462697184035576,-0.11737566920900232,3.221892932435736,0.4179733673525643,0.34906220973219404,J193719.96+530755.5,19371996+5307554
1969174713457933056,319.4998036182487,42.98801962793467,86.86521064711175,-4.451396027295728,444.7391839248582,16.876825,8.53900146322512,5.130614253668445,0.13937268139476774,11.551,8.828,0.144,,0.46071124893386006,4.701624217469085,-1.527444756608931,-0.3532271450895159,-6.773157556724473,-0.3556998587567377,2.722721254637211,-0.08119831044596104,0.34900901887427105,J211759.94+425916.8,21175992+4259171
6321307238184425728,230.47329911867092,-7.765444515875738,354.59978803377635,39.56257460033707,288.4726898654431,16.319975,8.901406051917645,5.258062253061268,0.17395424475450233,11.23,8.61,0.246,,0.4606710294190748,4.701218484297697,-1.0131783579554288,0.2788316080246105,-4.492742943273907,0.28078352688928654,2.619652091510492,-0.18426747357267992,0.3489849034158118,J152153.60-074555.8,15215363-0745561
3884505384715136896,161.1422699309595,12.84583690609935,232.3122436398826,57.08749851775213,426.29242028858863,16.515238,8.328320758472401,4.959945099818219,0.054544159343736444,11.994,9.075,0.284,,0.4604605040090295,4.699094710733261,-0.8515520819882365,0.0984488663508376,-3.776042566585454,0.09913804287855468,2.918890911681313,0.11497134659814101,0.3488586586539728,J104434.14+125045.0,10443415+1250451
2037368215621638144,287.40092004449275,28.066186437829693,60.05561217710518,8.763361325235737,371.6017510555343,17.042887,9.012153752820858,5.565242711686855,0.26164833437682944,11.348,9.343,0.149,,0.46027526247379846,4.697226000084629,-1.6980736222147552,0.23151078944771797,-7.529778171298558,0.23313144601710933,2.004476703331248,-0.799442861751924,0.348747555504459,J190936.23+280358.2,19093621+2803581
4182736815559914624,293.77344716953326,-15.448642799157891,23.698494348235247,-16.491912864217202,482.53072183733906,16.5791,7.877622921341988,4.721473594818357,0.3926223850630291,11.865,8.54,0.284,,0.4602566132906105,4.697037867724529,-1.0588666160374682,-0.5760954353270584,-4.695338663441856,-0.5801283050437851,3.3242147552298746,0.5202951901467028,0.34873636914962103,J193505.63-152654.9,19350563-1526547
6196671509206923776,203.21284747335935,-20.117479378843342,315.9949727813108,41.7014185645339,337.6819101140734,17.037434,9.280078519507759,5.61173728482561,0.17055929412145052,11.94,8.576,0.241,,0.4601341894856983,4.695802860318657,-0.9350729678876597,-0.3621569799614228,-4.146399737950465,-0.36469220559874876,3.363658881411755,0.5597393163285833,0.34866293080745614,J133251.10-200702.7,13325113-2007025
5536200960375875712,114.54146578762602,-42.28589772039489,255.57163990665308,-9.990520746743016,390.25008043867234,16.976383,8.787225079586124,5.084573456755802,0.3359643244855524,11.773,8.747,0.199,,0.4600386635668805,4.694839197922464,-0.9869319992005394,-0.1218283062104284,-4.376358555316173,-0.12268114700142894,3.02532807135103,0.22140850626785813,0.3486056219428141,J073809.96-421709.0,07380998-4217091
2071181702868888704,308.3686004246414,45.68768122677505,83.76712316202817,3.3554329364215487,390.75428850016124,17.04595,8.935880337778867,5.294271459401793,0.219400850741486,9.254,6.53,0.099,,0.4598143680924931,4.692576512391894,-3.6784757448454766,-2.4869342388342304,-16.311487325892692,-2.5043436490886117,2.7235611982985155,-0.08035836678465635,0.34847104053816014,J203328.44+454116.0,20332845+4541157
2000064809748960384,335.91045547687816,50.34084243921701,100.2457506737141,-5.905823933590021,322.6202532882919,17.035992,9.301232129767836,5.630889098711807,0.28486855569966824,12.089,9.021,0.263,,0.45948306042617126,4.689234291311418,-0.7044594418621468,0.16569155469749042,-3.1237887795349715,0.16685145358278103,3.0674302628885997,0.2635106978054278,0.3482721989822233,J222338.50+502027.2,22233853+5020277
4309711545074313600,289.5626388932906,10.84177343521137,45.6238271213372,-0.9317062000286489,345.26597794821214,17.573668,9.482236839823152,5.69309157434173,0.5940415876004528,10.512,7.968,0.155,0.253,0.45929881782097226,4.6873756578368155,-2.4846174307069315,-1.0866508021843604,-11.017554156081745,-1.094257738195402,2.5428119168247996,-0.2611076482583723,0.3481615954893458,J191815.01+105031.1,19181505+1050306
3251217439083238144,57.18111918977706,-1.3637592670008076,189.3465069217246,-40.34549719478353,337.8907730847276,16.356955,8.617058563911607,5.242501180102403,0.1381873350077968,11.835,8.551,0.245,,0.45897151062929886,4.684073793415907,-0.7382727550929182,-0.11190411667963396,-3.2737273596610006,-0.11268748466983185,3.2837236253299853,0.47980406024681344,0.3479650619681538,J034843.46-012149.6,03484346-0121500
487641073440188288,52.32199254611763,63.103444120901905,139.72106996482538,5.498714299969932,405.9888403158927,17.075333,8.584551212508975,5.21784823819122,0.6578322347192445,12.12,9.117,0.231,0.513,0.4587745015613276,4.682086372275525,-0.8395950294594936,0.06620569205611737,-3.7230213359708655,0.06666915507664359,3.001684335530559,0.19776477044738705,0.34784673815253153,J032917.25+630612.4,03291724+6306127
2169016419300705408,314.93813187026296,50.70387466042513,90.42493841807762,3.0685470495265847,290.3474700569182,16.456688,9.1195394081499,5.557980640230982,0.03352409053197044,11.173,8.841,0.136,0.326,0.45860740834231706,4.680400741257137,-1.3278876418688448,0.27383676889282604,-5.88826023140274,0.2757537221350735,2.3319329518189367,-0.4719866132642352,0.34774636499286826,J205945.14+504214.0,20594512+5042143
2048688100152859136,295.358121805895,36.74547809830934,70.94607793325682,6.803257433888762,405.86978292865194,16.492603,8.38996059431975,4.819273859647836,0.08717080258152736,11.933,8.716,0.27,,0.45858809791813826,4.680205938319192,-0.6910718956642494,-0.07172350272956152,-3.064424302159308,-0.07222559235638072,3.2168256583948374,0.4129060933116655,0.34773476419488736,J194125.93+364443.7,19412596+3644436
5351024063926274688,163.53158970403726,-57.558537021649904,287.6908659690174,1.7999186045123754,391.68086069370764,16.575474,8.54149748973822,5.025148174675989,0.09962102041229122,11.599,9.019,0.144,0.34,0.45848757705091536,4.679191887044164,-1.1167235345861286,0.1844033004113328,-4.951893948587911,0.18569418806690172,2.579800757959175,-0.2241188071239968,0.3476743726355618,J105407.59-573330.6,10540766-5733307
5969825119244196352,252.12498767644146,-40.67856466951195,343.6701105235612,2.735313375321976,195.32349033689496,16.513527,9.855676434779387,6.1187056388775,0.3052271000468746,10.481,7.818,0.253,0.282,0.45832780693070774,4.6775801312109335,-1.6267746953100914,-0.3234035605674883,-7.213616906898532,-0.3256674987029359,2.662389545799906,-0.14153001928326603,0.3475783734304547,J164830.01-404042.8,16483001-4040426
4450074443555897216,241.32238639062226,6.640170447736323,18.061233403973667,39.711601852122904,445.2688951712322,16.580444,8.252089277050548,4.889479865263439,0.12140777631658817,11.975,8.681,0.293,,0.45823810007633625,4.6766751713496895,-0.9083860359674691,-0.34839464148054944,-4.0280617137312955,-0.35083352593082995,3.293757184447367,0.4898376193641951,0.34752446612821963,J160517.37+063824.7,16051738+0638248
4485014517909001600,274.24977031142834,13.03551210732205,40.86552825638226,13.453127665009438,404.3361050278696,16.860157,8.652907645008826,5.164007493036331,0.2506899923139064,11.9,8.901,0.275,,0.45809112998023593,4.675192541747907,-1.000604716772898,-0.09786825334828819,-4.436987569848768,-0.09855336538173656,2.998498620015372,0.19457905493220018,0.3474361381511888,J181659.95+130207.8,18165997+1302079
1202531817147539456,238.67393501887858,17.30997533767066,29.703905269439538,46.709562826565616,183.68440608348482,15.411743,9.044586528214072,5.39760843582654,0.06769596061038957,10.214,7.972,0.108,0.417,0.4576958302735239,4.671204771022445,-1.161634502083615,0.5200189354321569,-5.151042924398163,0.5236592500193367,2.24186460807878,-0.562054957004392,0.3471985065173936,J155441.73+171836.0,15544173+1718363
6709679204956671104,277.58720766326724,-44.65575921115707,350.1578030959836,-15.207336164082612,468.17221898117214,16.898123,8.468608177639124,5.070703813616873,0.11030471405977138,11.653,8.781,0.227,0.406,0.45769199063009225,4.671166036823019,-1.4875168349846017,-0.470966604357244,-6.5961049314796,-0.4742635354555153,2.8717793905718807,0.06785982548870884,0.3471961979185022,J183020.92-443920.8,18302091-4439211
2172762799015252480,321.37589232150657,52.73718400889545,94.64309960228789,1.5661706579665362,469.364045344395,17.60807,8.982141004022377,5.195114886805755,0.3974326698757484,12.03,9.221,0.299,,0.4575518298512904,4.6697520993951045,-1.2220780405751448,-0.1253403191554039,-5.419068074059197,-0.12621774526644347,2.8082051346602483,0.004285569577076487,0.3471119201768248,J212530.21+524413.9,21253023+5244138
5298207133060205184,133.80960945486612,-62.5057327045821,279.13304646969647,-11.138168587332583,405.3307192843415,16.587488,8.33834938252931,4.975413937611237,0.29823267339878545,11.857,9.372,0.185,,0.45755096755257973,4.6697434005534495,-0.8953832020517911,0.492123542091651,-3.970403168364109,0.49556857916031466,2.484403534653202,-0.3195160304299698,0.34711140164868637,J085514.32-623020.6,08551431-6230207
984037858611348096,117.62972577667712,51.36555213958535,167.0484583456549,29.85801928960868,227.00738954432842,14.197317,7.350097893571992,4.598854850838888,0.08745686301975794,10.332,8.258,0.089,,0.4573121943918821,4.667334664589095,-0.8485030827285129,0.8391146098918743,-3.762522370658832,0.8449887059037176,2.0738250862739633,-0.7561624422419797,0.34696780376868575,J075031.16+512156.1,07503116+5121561
5585984441698030976,110.32424579926398,-38.40198002320581,250.57211631731082,-11.106557752313062,471.27526920237676,16.901176,8.167755565716599,4.7962709800909815,0.5198684454975007,11.923,9.228,0.208,,0.45715573043928526,4.6657562612683705,-1.0130973607410834,0.12276797418175356,-4.492383776834634,0.12362739297749595,2.6939602631090054,-0.10995930197416648,0.3468736894150125,J072117.82-382406.9,07211780-3824071
5904046561189481856,227.35704225290394,-46.3986460290845,326.30756401872816,10.115567974336296,149.38382895319123,15.617562,9.724284375782846,5.816151893085862,0.033169201738031666,9.566,7.843,0.043,0.17,0.45682382572412195,4.662408017178387,-1.7044893924783722,0.5196603974726752,-7.558227660326036,0.5232982021686279,1.7229336615965245,-1.0809859034866474,0.34667400109459967,J150925.69-462354.9,15092572-4623548
1265520776716648832,222.35472707649052,22.24510800049527,29.11225605316901,62.824241943149595,404.3341085570149,17.123634,9.041909330354102,5.333586648985617,0.07151291331198839,12.312,9.537,0.231,,0.4565385901566916,4.6595305699494975,-0.7246123776858209,0.41906111041990357,-3.2131530651981346,0.4219946848904439,2.7748569741733746,-0.029062590909797237,0.34650234218542886,J144925.13+221442.5,14492515+2214426
3866099521410888320,162.655875842189,8.213751046705367,240.7651134319567,55.73280235917139,433.4073343457424,17.557428,9.337903839478438,5.49855140970506,0.05195266401507077,11.632,8.902,0.298,,0.45629084295169164,4.657031304114895,-1.6902677996976543,-0.48995811103714537,-7.495164765125016,-0.4933879893303912,2.72989609467197,-0.07402347041120194,0.34635320771739764,J105037.42+081249.6,10503743+0812495
5813908838454246016,261.4228198363066,-65.03953869526525,327.05452031369896,-16.029639980829174,222.55192609003382,16.201666,9.38156092333795,6.28174750122452,0.11431551631770362,11.527,9.085,0.181,0.476,0.4562514292562039,4.65663370002266,-0.9972423488594888,0.5403297493759087,-4.422077801398776,0.5441122467707501,2.4417713689673626,-0.3621481961158093,0.3463294790224075,J172541.45-650222.4,17254149-6502229
275394441190045440,65.19795240808897,53.80127541853844,150.83922746384275,2.683438591332524,189.00566653573782,15.732792,9.16195523300409,5.4860250266061765,0.2791692683702667,10.823,8.868,0.13,,0.4561419130826607,4.65552890438683,-0.690292560219909,1.2847047976492014,-3.060968490267442,1.2936981809597834,1.9544416614632585,-0.8494779036199134,0.34626354117813996,J042047.51+534804.6,04204750+5348048
4077583917233080448,278.39403999393204,-23.44911098279548,10.012129414802908,-6.769868136338506,120.06563416062173,15.61282,10.177048939396693,6.141518676241793,0.059900635367084745,9.371,7.092,0.04,0.136,0.456110990341136,4.65521695676504,-1.6954108352304136,-0.006805235739127724,-7.517970558809199,-0.006852874771559795,2.278880198729267,-0.525039366353905,0.3462449219119399,J183334.57-232656.7,18333457-2326561
3171155572194295552,68.96352612358874,-17.589023071936822,214.85271221625942,-37.65623513464049,479.3496513279048,16.352987,7.882669624165414,4.691815312656382,0.09274744480148338,12.004,8.452,0.271,,0.45590279341625717,4.653116672884061,-0.8765415751877459,-0.6314173957271993,-3.8868536279810493,-0.6358375385328735,3.5518145051103964,0.7252201249050381,0.34611954813598445,J043551.24-173520.4,04355124-1735202
1454977139966717184,204.61201891971314,28.472994395830394,43.02497022547964,79.52175406790109,443.5635149982174,17.435944,9.17271057290107,5.563162740999632,0.04197073277362024,11.742,8.655,0.236,,0.45586093048219034,4.652694360951825,-1.6834600528125954,-0.8364302907144889,-7.464977131785547,-0.842285595552411,3.086916058534454,0.2829964934512823,0.34609433585895943,J133826.88+282822.8,13382691+2828226
5517162882182621824,119.2831187995015,-49.4356599755072,263.55244711940054,-10.530729514135153,355.909429434754,17.167917,9.285061764630225,5.708416178730597,0.18697224692076495,12.285,9.219,0.286,,0.4557845588228506,4.6519239261091005,-0.7840676459879816,0.09186351128626313,-3.4767959223590656,0.092506588023242,3.0656260555061596,0.26170649042298777,0.34604833792976464,J075707.94-492608.2,07570792-4926078
2047627415042106496,297.8583765796592,35.45881635962988,70.82858909124725,4.411173598370072,410.9385416680676,16.552435,8.401273756237485,4.949309491841356,0.11840744743522,11.944,8.964,0.225,,0.4555885260562089,4.6499463538651264,-0.8141458532759707,0.07284587246984486,-3.6101718995287113,0.07335581907774566,2.9797631851051296,0.17584362002195775,0.34593025443326464,J195125.99+352731.7,19512600+3527317
6100152014835707264,221.83568646206763,-44.42440379680462,323.79363399445936,13.701782420144024,387.1731030511226,16.547064,8.469087298738174,4.992047561802724,0.19949599302070273,11.756,9.012,0.233,,0.455383751339161,4.647880593106661,-0.9089972435611173,0.22244223333529334,-4.030771995274201,0.22399940683733585,2.7436010080139592,-0.06031855706921263,0.34580688231226553,J144720.56-442527.7,14472054-4425277
2181408155870898048,306.41398112052946,52.408614701669,88.52145314927421,8.29977624011317,487.7815654826115,17.09432,8.492153767199207,5.011461383420457,0.23038579754171315,12.504,9.034,0.271,,0.45532043856727,4.647241895900446,-0.6789505830813063,-0.26994253833932547,-3.0106746921892236,-0.2718322306044741,3.4695392284049156,0.6656196633217437,0.34576873309415346,J202539.36+522431.0,20253935+5224311
3502543360282772224,192.89449517824494,-21.78890399095989,302.9750552183785,41.0828342784484,333.63384869235637,15.544365,7.822277193913623,4.908428540160119,0.1405757221014111,11.454,8.343,0.205,,0.4552866453780453,4.6469009912945936,-0.818447731833098,-0.07111226502160051,-3.6292477457295296,-0.07161007577049255,3.1107188485557984,0.3067992834726265,0.34574837004006453,J125134.68-214720.1,12513471-2147198
6071211292573221248,180.42929904671482,-59.049124239492244,296.5660350652338,3.2067102323096632,405.0066508108689,16.620337,8.424797222859771,4.919682709577539,0.22850513198140796,11.235,8.85,0.085,,0.4552171192514116,4.646199613965603,-1.4689509267040357,0.007034474740374108,-6.513778011685036,0.007083718526062894,2.384542989736037,-0.419376575347135,0.34570647308763136,J120143.05-590256.9,12014304-5902568
3821393245482171520,148.58709438287073,-6.6409676179820245,244.57132607103338,35.46801458315761,415.1471966582272,16.656654,8.461215648182613,4.920017513425059,0.15042073666810332,11.985,8.921,0.299,,0.45518139305541006,4.645839209249566,-0.7717538095624938,0.025148091614287438,-3.422192602745252,0.025324137058992533,3.0636991585266635,0.25977959344349166,0.3456849431770772,J095420.89-063827.3,09542087-0638270
2071731527426501120,297.7065506773836,36.24379447553646,71.44572984215434,4.914155232438695,318.5191461071577,16.844608,9.222449867334138,5.555053776819289,0.1576965579706748,12.016,9.18,0.19,,0.45512156028433104,4.645235618179598,-0.6854336249099422,0.41237542712589814,-3.039422483925844,0.41526219947297305,2.83568460688406,0.03176504180088813,0.3456488841771269,J195049.57+361437.5,19504956+3614378
3030183406835102080,112.83436819110916,-14.220094197187361,230.1130838201834,2.1448437950569015,337.30809838135497,17.153673,9.33933786301974,5.679138383776303,0.2591855312261892,11.819,8.858,0.249,0.445,0.45484801661241825,4.64247611841659,-1.1104658233591564,-0.13087970658405546,-4.924145341706138,-0.1317959103462277,2.960481628937547,0.1565620638543752,0.345484004203384,J073120.23-141312.1,07312021-1413115
5251366357182559232,157.69708856078785,-65.16699395927476,288.85102655842826,-6.214661055226675,408.48897717261826,17.307287,8.785640687564518,5.268933110164437,0.6755455739813062,12.2,8.992,0.223,,0.4544887089459202,4.638851434235028,-0.8149723318343547,-0.10889581493679401,-3.6138367584173676,-0.10965812376169824,3.2066489088520367,0.4027293437688648,0.3452673663757293,J103047.32-651001.4,10304742-6510015
4351790576617720576,247.4108345922398,-7.182558130408625,8.120320009124335,27.071780587649204,275.77111654307924,16.837992,9.178690569220299,5.410883005073451,0.6786165475147318,11.042,8.955,0.16,,0.4543386822274602,4.637337969525206,-1.2360552834054381,0.6027734696092679,-5.481047446791702,0.6069930949049507,2.0856427669049715,-0.7182767981782003,0.3451768893566435,J162938.59-071057.0,16293861-0710566
291423529717715584,25.696102987708752,24.65783553949561,137.5284363972376,-36.754280036031524,299.3446096916556,16.892279,9.278534101878085,5.607855433271066,0.34521755686069155,11.928,9.3,0.243,,0.4542987484513894,4.636935118876778,-0.684818995742539,0.6242405347395632,-3.036697030077665,0.6286104370059736,2.6273095648862785,-0.17661000019689332,0.3451528042793909,J014247.05+243928.3,01424702+2439286
6911995945828920448,315.88409704299676,-5.265104161941333,44.1635418376003,-31.657428819272457,376.86549178137653,16.36701,8.431999222338037,4.981035077221971,0.07808288891922162,11.624,8.966,0.255,,0.4542927941140338,4.636875051713072,-0.9715672136899709,0.24357026356889655,-4.308226393653319,0.24527534067870643,2.657843834222163,-0.14607573086100878,0.34514921299101486,J210332.18-051554.3,21033218-0515542
2943238219190570752,95.70422618252728,-18.349759388721147,226.44215303167363,-14.404747176692563,467.7950388974479,16.905523,8.457735084297829,4.902575857549642,0.1410017397911021,12.247,9.257,0.244,,0.454108990160794,4.635020843345323,-0.7545838989990621,0.1124414556815676,-3.3460559641023093,0.11322858523288129,2.989717996520417,0.18579843143724517,0.34503834411541856,J062249.01-182059.1,06224901-1820590
6750879249973985920,300.8097656491404,-27.677973104724213,14.000857465176201,-27.046025039974452,386.15778381691285,16.841898,8.752065836352273,5.225547500728741,0.22669730757448475,11.97,8.418,0.287,,0.45409133989153005,4.634842787996756,-0.8806777130028287,-0.5239087273882959,-3.905194529003275,-0.5275762718808391,3.5515466053848517,0.7476270403016798,0.34502769664552824,J200314.34-274040.5,20031435-2740402
460551026778914048,43.22145972380613,56.65521483510359,139.0773242156542,-2.3607628522361503,307.94384922689784,17.919636,10.165807328574704,6.218001540944298,0.4739664917613953,11.938,8.642,0.291,,0.45374083191929593,4.631306874847865,-1.2436341241724325,-0.5650083401885198,-5.514654346412833,-0.5689635963580998,3.295052067016478,0.49113250193330593,0.3448162179517147,J025253.14+563918.8,02525312+5639190
2154633806475912448,281.4827513194829,58.839652635157584,88.54738586140222,23.65696486346352,407.90080468404165,17.748175,9.66829570456301,5.583438727720856,0.040680927131558915,12.428,9.927,0.217,,0.45372421228668003,4.631139216528649,-0.8320946074724613,0.6020453380713509,-3.6897621692217686,0.6062598661913766,2.5009186381457376,-0.3030009269374343,0.34480618881476055,J184555.86+585022.8,18455585+5850232
1865445382045912448,315.674541525266,32.96923247533769,77.38034181852107,-9.003769527634342,366.2222123331146,17.00391,9.104578889600267,5.490483428488279,0.11866060724599085,12.122,9.151,0.271,,0.4527212511433518,4.621021376777624,-0.8288915103661783,0.13005950226640728,-3.6755586562786826,0.13096996431123317,2.9707626787855084,0.1668431137023365,0.34420066645856306,J210241.87+325809.2,21024185+3258091
5816196303689506432,249.54424091642508,-64.9833334964071,324.10397679979036,-11.916840417762035,392.58717278559254,16.868113,8.763925390600148,5.264772877457632,0.1950666919033747,11.897,9.02,0.268,,0.4519369675956124,4.613109549576561,-1.0211409889494885,0.014570791141657935,-4.528051686228748,0.014672791780337846,2.876609866616194,0.07269030153302225,0.34372677746512426,J163810.58-645900.1,16381064-6458597
