source_id,l,b,dist_pc,joint_d2,top_driver,M_Ks,residual,bp_rp,ruwe,teff_gspphot,phot_g_mean_mag
6105297630473027584,325.23850813415817,18.94799667598824,416.82091660690725,458.5570508439738,teff,5.1246460293161995,0.04256188154451657,2.0180187,1.0866574,6004.389,16.401405
397071100906611712,130.99906997574553,-17.17368450114273,151.04584662919112,452.7652685898564,G_J,7.723208714838528,-0.011125271831298633,3.519287,0.88627243,2871.6755,18.532948
3567688737033873536,288.38206258745225,45.09700283908228,464.92103101333123,452.5792440103307,teff,4.841467865132377,-0.049940496223649156,2.0229292,1.0223552,6003.068,16.402542
1735097075972070400,50.3113441895476,-22.25170789442506,465.2661412503846,450.6180673863288,teff,4.7457583438358215,0.20341869248445477,2.0465279,0.9525184,6011.7773,16.26734
4283652668520407168,35.8678413089604,4.329135635302928,469.210822511974,449.2488123466333,teff,4.267584219251704,0.27408130237190953,2.209136,1.0280845,6002.3066,16.198803
2473131336854001536,130.12044946031588,-72.90602173577685,442.74405308066633,447.68056682013196,teff,4.381000431457037,0.266065834145941,2.0017805,1.01529,6002.1514,15.820402
6086602153231060224,306.3377398925734,17.339372852000107,476.33511129648383,440.96797555495425,teff,4.488016276779869,0.22476026107542335,2.0312605,0.9673906,6016.601,16.073942
322909217706443392,131.8177482580395,-23.50603863666064,438.8560540773433,429.17054179596363,teff,4.765436600714343,0.18773806867432352,2.0787926,1.0950596,5823.1143,16.159836
225227058510730240,161.6070822930824,-11.125747438244959,375.492431431006,419.6447958542726,teff,4.446073993648616,0.21227888283514496,2.104168,1.0072988,5872.0503,15.749637
4200438987131783680,28.445451640164237,-11.86761545880006,393.8044571993798,415.67186148248743,teff,4.579104330267551,0.241464726730781,2.1952019,1.0527183,5830.2026,16.143177
5891976019478227072,314.79125308510385,2.7217206754901677,474.5585782384728,410.6131962894333,teff,4.623492069434255,0.2275176310693281,2.1758661,1.0617863,5793.371,16.5732
6755505891821492608,2.4154039027221184,-18.172982822242147,408.08165882528095,405.5667436270877,teff,4.698937952304175,0.24200778759310104,2.0888052,1.0218837,5852.059,16.00849
2752153440562983552,106.34085879806159,-52.697322840293666,360.03384059797935,403.81495971787325,teff,4.679543416763737,0.13001966581361213,2.1420946,1.0783525,5792.789,15.968615
254893359696528512,159.32665659871446,1.6342534051735644,245.90571953272632,401.12438647574527,teff,4.685705966933676,0.2618140081922098,2.1452055,1.0752887,5743.6777,15.004013
6282905763791679744,329.8699001675465,37.53520847250678,364.5327224361499,400.8617488881916,teff,5.078414612358358,-0.01800838484017042,2.074873,1.0421283,5794.109,16.150553
2721031312965393280,68.3197720984158,-38.44216664991766,489.95664590606566,399.70754102992106,teff,4.614676098228182,0.21454151494940366,2.0077639,1.0295584,6003.117,16.273159
413074290794451456,128.14353642607287,-4.782293707371019,361.08618870845004,397.153853108155,teff,4.603143222132852,0.17951028664838908,2.1532803,1.0233679,5704.148,15.798948
6747241172154713856,7.288087068387327,-27.0209105606428,460.30023276257396,394.61764458094797,teff,5.223571591772169,0.11128114210416307,2.1398668,0.9864796,5746.7183,16.869907
1923531310021985664,105.72842852172113,-19.220033819344618,425.1145169998835,392.7732812987526,teff,4.816563064362632,0.0144356517866715,2.1243057,1.010352,5760.3384,16.33766
4149259813270998400,11.739722810040986,8.218424917718217,442.0344389307102,388.3896003808219,teff,4.890426315819744,0.13588242479632484,2.147644,1.0974462,5734.95,16.563444
1205578529506789248,37.321182328442646,44.81000424089497,400.75125378863953,384.53734170614786,teff,4.880234220611303,-0.004612367091361591,2.1559172,0.97156537,5732.127,16.36599
3574512302155008,174.451466981737,-43.898134524768935,441.37370827597505,384.2668976596358,teff,5.10531435613016,0.14868272076076572,2.203393,0.94992095,5691.2173,16.899508
6708313993770588672,348.721342803879,-16.81406367399967,483.5133357248669,382.3378759037652,teff,5.164229280229273,-0.1175705548441055,2.0519142,0.9600641,5793.3394,16.798378
3157549352021993472,205.11860242294557,4.942294619527636,411.73319819311615,381.9507043026354,teff,5.191097646258087,-0.16977383159711934,2.0873423,0.995838,5634.2783,16.471813
3026263166836514176,207.44178870673665,-12.584328495641037,458.23114160572493,381.1774819404627,teff,4.153810733133944,0.25933873537508934,2.064044,0.9719053,6001.8154,15.912582
